game_id,date,name,short_name,home_name,home_id,home_score,away_name,away_id,away_score,status,venue_full_name,season,is_postseason,month,day,year
614923,2021-08-21 16:30:00+00:00,Sassuolo at Hellas Verona,SAS @ VER,Hellas Verona,119,2,Sassuolo,3997,3,STATUS_FULL_TIME,Stadio Marcantonio Bentegodi,2021-2022,0,8,21,2021
614918,2021-08-21 16:30:00+00:00,Genoa at Internazionale,GEN @ INT,Internazionale,110,4,Genoa,3263,0,STATUS_FULL_TIME,Stadio Giuseppe Meazza,2021-2022,0,8,21,2021
614920,2021-08-21 18:45:00+00:00,Lazio at Empoli,LAZ @ EMP,Empoli,2574,1,Lazio,112,3,STATUS_FULL_TIME,Stadio Carlo Castellani – Computer Gross Arena,2021-2022,0,8,21,2021
614916,2021-08-21 18:45:00+00:00,Atalanta at Torino,ATA @ TOR,Torino,239,1,Atalanta,105,2,STATUS_FULL_TIME,Olimpico Grande Torino,2021-2022,0,8,21,2021
614922,2021-08-22 16:30:00+00:00,Salernitana at Bologna,SAL @ BOL,Bologna,107,3,Salernitana,3240,2,STATUS_FULL_TIME,Renato Dall'Ara,2021-2022,0,8,22,2021
614919,2021-08-22 16:30:00+00:00,Juventus at Udinese,JUV @ UDI,Udinese,118,2,Juventus,111,2,STATUS_FULL_TIME,Bluenergy Stadium,2021-2022,0,8,22,2021
614917,2021-08-22 18:45:00+00:00,Fiorentina at AS Roma,FIO @ ROMA,AS Roma,104,3,Fiorentina,109,1,STATUS_FULL_TIME,Stadio Olimpico,2021-2022,0,8,22,2021
614925,2021-08-22 18:45:00+00:00,Venezia at Napoli,VEN @ NAP,Napoli,114,2,Venezia,17530,0,STATUS_FULL_TIME,Diego Armando Maradona,2021-2022,0,8,22,2021
614924,2021-08-23 16:30:00+00:00,Spezia at Cagliari,SPE @ CAG,Cagliari,2925,2,Spezia,4056,2,STATUS_FULL_TIME,Unipol Domus,2021-2022,0,8,23,2021
614921,2021-08-23 18:45:00+00:00,AC Milan at Sampdoria,MIL @ SAM,Sampdoria,2734,0,AC Milan,103,1,STATUS_FULL_TIME,Luigi Ferraris,2021-2022,0,8,23,2021
614915,2021-08-27 16:30:00+00:00,Venezia at Udinese,VEN @ UDI,Udinese,118,3,Venezia,17530,0,STATUS_FULL_TIME,Bluenergy Stadium,2021-2022,0,8,27,2021
614909,2021-08-27 18:45:00+00:00,Internazionale at Hellas Verona,INT @ VER,Hellas Verona,119,1,Internazionale,110,3,STATUS_FULL_TIME,Stadio Marcantonio Bentegodi,2021-2022,0,8,27,2021
614906,2021-08-28 16:30:00+00:00,Bologna at Atalanta,BOL @ ATA,Atalanta,105,0,Bologna,107,0,STATUS_FULL_TIME,New Balance Arena,2021-2022,0,8,28,2021
614913,2021-08-28 16:30:00+00:00,Spezia at Lazio,SPE @ LAZ,Lazio,112,6,Spezia,4056,1,STATUS_FULL_TIME,Stadio Olimpico,2021-2022,0,8,28,2021
614914,2021-08-28 18:45:00+00:00,Torino at Fiorentina,TOR @ FIO,Fiorentina,109,2,Torino,239,1,STATUS_FULL_TIME,Artemio Franchi,2021-2022,0,8,28,2021
614908,2021-08-28 18:45:00+00:00,Empoli at Juventus,EMP @ JUV,Juventus,111,0,Empoli,2574,1,STATUS_FULL_TIME,Allianz Stadium,2021-2022,0,8,28,2021
614910,2021-08-29 16:30:00+00:00,Napoli at Genoa,NAP @ GEN,Genoa,3263,1,Napoli,114,2,STATUS_FULL_TIME,Luigi Ferraris,2021-2022,0,8,29,2021
614912,2021-08-29 16:30:00+00:00,Sampdoria at Sassuolo,SAM @ SAS,Sassuolo,3997,0,Sampdoria,2734,0,STATUS_FULL_TIME,Mapei Stadium,2021-2022,0,8,29,2021
614907,2021-08-29 18:45:00+00:00,Cagliari at AC Milan,CAG @ MIL,AC Milan,103,4,Cagliari,2925,1,STATUS_FULL_TIME,Stadio Giuseppe Meazza,2021-2022,0,8,29,2021
614911,2021-08-29 18:45:00+00:00,AS Roma at Salernitana,ROMA @ SAL,Salernitana,3240,0,AS Roma,104,4,STATUS_FULL_TIME,Arechi,2021-2022,0,8,29,2021
614905,2021-09-11 13:00:00+00:00,Venezia at Empoli,VEN @ EMP,Empoli,2574,1,Venezia,17530,2,STATUS_FULL_TIME,Stadio Carlo Castellani – Computer Gross Arena,2021-2022,0,9,11,2021
614900,2021-09-11 16:00:00+00:00,Juventus at Napoli,JUV @ NAP,Napoli,114,2,Juventus,111,1,STATUS_FULL_TIME,Diego Armando Maradona,2021-2022,0,9,11,2021
614896,2021-09-11 18:45:00+00:00,Fiorentina at Atalanta,FIO @ ATA,Atalanta,105,1,Fiorentina,109,2,STATUS_FULL_TIME,New Balance Arena,2021-2022,0,9,11,2021
614899,2021-09-12 10:30:00+00:00,Internazionale at Sampdoria,INT @ SAM,Sampdoria,2734,2,Internazionale,110,2,STATUS_FULL_TIME,Luigi Ferraris,2021-2022,0,9,12,2021
614897,2021-09-12 13:00:00+00:00,Genoa at Cagliari,GEN @ CAG,Cagliari,2925,2,Genoa,3263,3,STATUS_FULL_TIME,Unipol Domus,2021-2022,0,9,12,2021
614904,2021-09-12 13:00:00+00:00,Udinese at Spezia,UDI @ SPE,Spezia,4056,0,Udinese,118,1,STATUS_FULL_TIME,Alberto Picco,2021-2022,0,9,12,2021
614902,2021-09-12 13:00:00+00:00,Salernitana at Torino,SAL @ TOR,Torino,239,4,Salernitana,3240,0,STATUS_FULL_TIME,Olimpico Grande Torino,2021-2022,0,9,12,2021
614901,2021-09-12 16:00:00+00:00,Lazio at AC Milan,LAZ @ MIL,AC Milan,103,2,Lazio,112,0,STATUS_FULL_TIME,Stadio Giuseppe Meazza,2021-2022,0,9,12,2021
614903,2021-09-12 18:45:00+00:00,Sassuolo at AS Roma,SAS @ ROMA,AS Roma,104,2,Sassuolo,3997,1,STATUS_FULL_TIME,Stadio Olimpico,2021-2022,0,9,12,2021
614898,2021-09-13 18:45:00+00:00,Hellas Verona at Bologna,VER @ BOL,Bologna,107,1,Hellas Verona,119,0,STATUS_FULL_TIME,Renato Dall'Ara,2021-2022,0,9,13,2021
614895,2021-09-17 18:45:00+00:00,Torino at Sassuolo,TOR @ SAS,Sassuolo,3997,0,Torino,239,1,STATUS_FULL_TIME,Mapei Stadium,2021-2022,0,9,17,2021
614889,2021-09-18 13:00:00+00:00,Fiorentina at Genoa,FIO @ GEN,Genoa,3263,1,Fiorentina,109,2,STATUS_FULL_TIME,Luigi Ferraris,2021-2022,0,9,18,2021
614887,2021-09-18 16:00:00+00:00,Bologna at Internazionale,BOL @ INT,Internazionale,110,6,Bologna,107,1,STATUS_FULL_TIME,Stadio Giuseppe Meazza,2021-2022,0,9,18,2021
614886,2021-09-18 18:45:00+00:00,Atalanta at Salernitana,ATA @ SAL,Salernitana,3240,0,Atalanta,105,1,STATUS_FULL_TIME,Arechi,2021-2022,0,9,18,2021
614893,2021-09-19 10:30:00+00:00,Sampdoria at Empoli,SAM @ EMP,Empoli,2574,0,Sampdoria,2734,3,STATUS_FULL_TIME,Stadio Carlo Castellani – Computer Gross Arena,2021-2022,0,9,19,2021
614894,2021-09-19 13:00:00+00:00,Spezia at Venezia,SPE @ VEN,Venezia,17530,1,Spezia,4056,2,STATUS_FULL_TIME,Pier Luigi Penzo,2021-2022,0,9,19,2021
614892,2021-09-19 16:00:00+00:00,AS Roma at Hellas Verona,ROMA @ VER,Hellas Verona,119,3,AS Roma,104,2,STATUS_FULL_TIME,Stadio Marcantonio Bentegodi,2021-2022,0,9,19,2021
614888,2021-09-19 16:00:00+00:00,Cagliari at Lazio,CAG @ LAZ,Lazio,112,2,Cagliari,2925,2,STATUS_FULL_TIME,Stadio Olimpico,2021-2022,0,9,19,2021
614890,2021-09-19 18:45:00+00:00,AC Milan at Juventus,MIL @ JUV,Juventus,111,1,AC Milan,103,1,STATUS_FULL_TIME,Allianz Stadium,2021-2022,0,9,19,2021
614891,2021-09-20 18:45:00+00:00,Napoli at Udinese,NAP @ UDI,Udinese,118,0,Napoli,114,4,STATUS_FULL_TIME,Bluenergy Stadium,2021-2022,0,9,20,2021
614877,2021-09-21 16:30:00+00:00,Genoa at Bologna,GEN @ BOL,Bologna,107,2,Genoa,3263,2,STATUS_FULL_TIME,Renato Dall'Ara,2021-2022,0,9,21,2021
614883,2021-09-21 18:45:00+00:00,Sassuolo at Atalanta,SAS @ ATA,Atalanta,105,2,Sassuolo,3997,1,STATUS_FULL_TIME,New Balance Arena,2021-2022,0,9,21,2021
614879,2021-09-21 18:45:00+00:00,Internazionale at Fiorentina,INT @ FIO,Fiorentina,109,1,Internazionale,110,3,STATUS_FULL_TIME,Artemio Franchi,2021-2022,0,9,21,2021
614878,2021-09-22 16:30:00+00:00,Hellas Verona at Salernitana,VER @ SAL,Salernitana,3240,2,Hellas Verona,119,2,STATUS_FULL_TIME,Arechi,2021-2022,0,9,22,2021
614880,2021-09-22 16:30:00+00:00,Juventus at Spezia,JUV @ SPE,Spezia,4056,2,Juventus,111,3,STATUS_FULL_TIME,Alberto Picco,2021-2022,0,9,22,2021
614885,2021-09-22 18:45:00+00:00,Venezia at AC Milan,VEN @ MIL,AC Milan,103,2,Venezia,17530,0,STATUS_FULL_TIME,Stadio Giuseppe Meazza,2021-2022,0,9,22,2021
614876,2021-09-22 18:45:00+00:00,Empoli at Cagliari,EMP @ CAG,Cagliari,2925,0,Empoli,2574,2,STATUS_FULL_TIME,Unipol Domus,2021-2022,0,9,22,2021
614882,2021-09-23 16:30:00+00:00,Napoli at Sampdoria,NAP @ SAM,Sampdoria,2734,0,Napoli,114,4,STATUS_FULL_TIME,Luigi Ferraris,2021-2022,0,9,23,2021
614881,2021-09-23 16:30:00+00:00,Lazio at Torino,LAZ @ TOR,Torino,239,1,Lazio,112,1,STATUS_FULL_TIME,Olimpico Grande Torino,2021-2022,0,9,23,2021
614884,2021-09-23 18:45:00+00:00,Udinese at AS Roma,UDI @ ROMA,AS Roma,104,1,Udinese,118,0,STATUS_FULL_TIME,Stadio Olimpico,2021-2022,0,9,23,2021
614871,2021-09-25 13:00:00+00:00,AC Milan at Spezia,MIL @ SPE,Spezia,4056,1,AC Milan,103,2,STATUS_FULL_TIME,Alberto Picco,2021-2022,0,9,25,2021
614866,2021-09-25 16:00:00+00:00,Atalanta at Internazionale,ATA @ INT,Internazionale,110,2,Atalanta,105,2,STATUS_FULL_TIME,Stadio Giuseppe Meazza,2021-2022,0,9,25,2021
614870,2021-09-25 18:45:00+00:00,Hellas Verona at Genoa,VER @ GEN,Genoa,3263,3,Hellas Verona,119,3,STATUS_FULL_TIME,Luigi Ferraris,2021-2022,0,9,25,2021
614874,2021-09-26 10:30:00+00:00,Sampdoria at Juventus,SAM @ JUV,Juventus,111,3,Sampdoria,2734,2,STATUS_FULL_TIME,Allianz Stadium,2021-2022,0,9,26,2021
614867,2021-09-26 13:00:00+00:00,Bologna at Empoli,BOL @ EMP,Empoli,2574,4,Bologna,107,2,STATUS_FULL_TIME,Stadio Carlo Castellani – Computer Gross Arena,2021-2022,0,9,26,2021
614873,2021-09-26 13:00:00+00:00,Salernitana at Sassuolo,SAL @ SAS,Sassuolo,3997,1,Salernitana,3240,0,STATUS_FULL_TIME,Mapei Stadium,2021-2022,0,9,26,2021
614869,2021-09-26 13:00:00+00:00,Fiorentina at Udinese,FIO @ UDI,Udinese,118,0,Fiorentina,109,1,STATUS_FULL_TIME,Bluenergy Stadium,2021-2022,0,9,26,2021
614872,2021-09-26 16:00:00+00:00,AS Roma at Lazio,ROMA @ LAZ,Lazio,112,3,AS Roma,104,2,STATUS_FULL_TIME,Stadio Olimpico,2021-2022,0,9,26,2021
614868,2021-09-26 18:45:00+00:00,Cagliari at Napoli,CAG @ NAP,Napoli,114,2,Cagliari,2925,0,STATUS_FULL_TIME,Diego Armando Maradona,2021-2022,0,9,26,2021
614875,2021-09-27 18:45:00+00:00,Torino at Venezia,TOR @ VEN,Venezia,17530,1,Torino,239,1,STATUS_FULL_TIME,Pier Luigi Penzo,2021-2022,0,9,27,2021
614865,2021-10-01 18:45:00+00:00,Venezia at Cagliari,VEN @ CAG,Cagliari,2925,1,Venezia,17530,1,STATUS_FULL_TIME,Unipol Domus,2021-2022,0,10,1,2021
614857,2021-10-02 13:00:00+00:00,Genoa at Salernitana,GEN @ SAL,Salernitana,3240,1,Genoa,3263,0,STATUS_FULL_TIME,Arechi,2021-2022,0,10,2,2021
614859,2021-10-02 16:00:00+00:00,Juventus at Torino,JUV @ TOR,Torino,239,0,Juventus,111,1,STATUS_FULL_TIME,Olimpico Grande Torino,2021-2022,0,10,2,2021
614858,2021-10-02 18:45:00+00:00,Internazionale at Sassuolo,INT @ SAS,Sassuolo,3997,1,Internazionale,110,2,STATUS_FULL_TIME,Mapei Stadium,2021-2022,0,10,2,2021
614860,2021-10-03 10:30:00+00:00,Lazio at Bologna,LAZ @ BOL,Bologna,107,3,Lazio,112,0,STATUS_FULL_TIME,Renato Dall'Ara,2021-2022,0,10,3,2021
614863,2021-10-03 13:00:00+00:00,Spezia at Hellas Verona,SPE @ VER,Hellas Verona,119,4,Spezia,4056,0,STATUS_FULL_TIME,Stadio Marcantonio Bentegodi,2021-2022,0,10,3,2021
614864,2021-10-03 13:00:00+00:00,Udinese at Sampdoria,UDI @ SAM,Sampdoria,2734,3,Udinese,118,3,STATUS_FULL_TIME,Luigi Ferraris,2021-2022,0,10,3,2021
614856,2021-10-03 16:00:00+00:00,Empoli at AS Roma,EMP @ ROMA,AS Roma,104,2,Empoli,2574,0,STATUS_FULL_TIME,Stadio Olimpico,2021-2022,0,10,3,2021
614862,2021-10-03 16:00:00+00:00,Napoli at Fiorentina,NAP @ FIO,Fiorentina,109,1,Napoli,114,2,STATUS_FULL_TIME,Artemio Franchi,2021-2022,0,10,3,2021
614861,2021-10-03 18:45:00+00:00,AC Milan at Atalanta,MIL @ ATA,Atalanta,105,2,AC Milan,103,3,STATUS_FULL_TIME,New Balance Arena,2021-2022,0,10,3,2021
614852,2021-10-16 13:00:00+00:00,Salernitana at Spezia,SAL @ SPE,Spezia,4056,2,Salernitana,3240,1,STATUS_FULL_TIME,Alberto Picco,2021-2022,0,10,16,2021
614850,2021-10-16 16:00:00+00:00,Internazionale at Lazio,INT @ LAZ,Lazio,112,3,Internazionale,110,1,STATUS_FULL_TIME,Stadio Olimpico,2021-2022,0,10,16,2021
614849,2021-10-16 18:45:00+00:00,Hellas Verona at AC Milan,VER @ MIL,AC Milan,103,3,Hellas Verona,119,2,STATUS_FULL_TIME,Stadio Giuseppe Meazza,2021-2022,0,10,16,2021
614853,2021-10-17 10:30:00+00:00,Sampdoria at Cagliari,SAM @ CAG,Cagliari,2925,3,Sampdoria,2734,1,STATUS_FULL_TIME,Unipol Domus,2021-2022,0,10,17,2021
614846,2021-10-17 13:00:00+00:00,Atalanta at Empoli,ATA @ EMP,Empoli,2574,1,Atalanta,105,4,STATUS_FULL_TIME,Stadio Carlo Castellani – Computer Gross Arena,2021-2022,0,10,17,2021
614854,2021-10-17 13:00:00+00:00,Sassuolo at Genoa,SAS @ GEN,Genoa,3263,2,Sassuolo,3997,2,STATUS_FULL_TIME,Luigi Ferraris,2021-2022,0,10,17,2021
614847,2021-10-17 13:00:00+00:00,Bologna at Udinese,BOL @ UDI,Udinese,118,1,Bologna,107,1,STATUS_FULL_TIME,Bluenergy Stadium,2021-2022,0,10,17,2021
614855,2021-10-17 16:00:00+00:00,Torino at Napoli,TOR @ NAP,Napoli,114,1,Torino,239,0,STATUS_FULL_TIME,Diego Armando Maradona,2021-2022,0,10,17,2021
614851,2021-10-17 18:45:00+00:00,AS Roma at Juventus,ROMA @ JUV,Juventus,111,1,AS Roma,104,0,STATUS_FULL_TIME,Allianz Stadium,2021-2022,0,10,17,2021
614848,2021-10-18 18:45:00+00:00,Fiorentina at Venezia,FIO @ VEN,Venezia,17530,1,Fiorentina,109,0,STATUS_FULL_TIME,Pier Luigi Penzo,2021-2022,0,10,18,2021
614838,2021-10-22 16:30:00+00:00,Genoa at Torino,GEN @ TOR,Torino,239,3,Genoa,3263,2,STATUS_FULL_TIME,Olimpico Grande Torino,2021-2022,0,10,22,2021
614843,2021-10-22 18:45:00+00:00,Spezia at Sampdoria,SPE @ SAM,Sampdoria,2734,2,Spezia,4056,1,STATUS_FULL_TIME,Luigi Ferraris,2021-2022,0,10,22,2021
614837,2021-10-23 13:00:00+00:00,Empoli at Salernitana,EMP @ SAL,Salernitana,3240,2,Empoli,2574,4,STATUS_FULL_TIME,Arechi,2021-2022,0,10,23,2021
614845,2021-10-23 16:00:00+00:00,Venezia at Sassuolo,VEN @ SAS,Sassuolo,3997,3,Venezia,17530,1,STATUS_FULL_TIME,Mapei Stadium,2021-2022,0,10,23,2021
614841,2021-10-23 18:45:00+00:00,AC Milan at Bologna,MIL @ BOL,Bologna,107,2,AC Milan,103,4,STATUS_FULL_TIME,Renato Dall'Ara,2021-2022,0,10,23,2021
614844,2021-10-24 10:30:00+00:00,Udinese at Atalanta,UDI @ ATA,Atalanta,105,1,Udinese,118,1,STATUS_FULL_TIME,New Balance Arena,2021-2022,0,10,24,2021
614836,2021-10-24 13:00:00+00:00,Cagliari at Fiorentina,CAG @ FIO,Fiorentina,109,3,Cagliari,2925,0,STATUS_FULL_TIME,Artemio Franchi,2021-2022,0,10,24,2021
614840,2021-10-24 13:00:00+00:00,Lazio at Hellas Verona,LAZ @ VER,Hellas Verona,119,4,Lazio,112,1,STATUS_FULL_TIME,Stadio Marcantonio Bentegodi,2021-2022,0,10,24,2021
614842,2021-10-24 16:00:00+00:00,Napoli at AS Roma,NAP @ ROMA,AS Roma,104,0,Napoli,114,0,STATUS_FULL_TIME,Stadio Olimpico,2021-2022,0,10,24,2021
614839,2021-10-24 18:45:00+00:00,Juventus at Internazionale,JUV @ INT,Internazionale,110,1,Juventus,111,1,STATUS_FULL_TIME,Stadio Giuseppe Meazza,2021-2022,0,10,24,2021
614829,2021-10-26 16:30:00+00:00,Genoa at Spezia,GEN @ SPE,Spezia,4056,1,Genoa,3263,1,STATUS_FULL_TIME,Alberto Picco,2021-2022,0,10,26,2021
614833,2021-10-26 16:30:00+00:00,Salernitana at Venezia,SAL @ VEN,Venezia,17530,1,Salernitana,3240,2,STATUS_FULL_TIME,Pier Luigi Penzo,2021-2022,0,10,26,2021
614835,2021-10-26 18:45:00+00:00,Torino at AC Milan,TOR @ MIL,AC Milan,103,1,Torino,239,0,STATUS_FULL_TIME,Stadio Giuseppe Meazza,2021-2022,0,10,26,2021
614834,2021-10-27 16:30:00+00:00,Sassuolo at Juventus,SAS @ JUV,Juventus,111,1,Sassuolo,3997,2,STATUS_FULL_TIME,Allianz Stadium,2021-2022,0,10,27,2021
614826,2021-10-27 16:30:00+00:00,Atalanta at Sampdoria,ATA @ SAM,Sampdoria,2734,1,Atalanta,105,3,STATUS_FULL_TIME,Luigi Ferraris,2021-2022,0,10,27,2021
614830,2021-10-27 16:30:00+00:00,Hellas Verona at Udinese,VER @ UDI,Udinese,118,1,Hellas Verona,119,1,STATUS_FULL_TIME,Bluenergy Stadium,2021-2022,0,10,27,2021
614831,2021-10-27 18:45:00+00:00,Internazionale at Empoli,INT @ EMP,Empoli,2574,0,Internazionale,110,2,STATUS_FULL_TIME,Stadio Carlo Castellani – Computer Gross Arena,2021-2022,0,10,27,2021
614828,2021-10-27 18:45:00+00:00,Fiorentina at Lazio,FIO @ LAZ,Lazio,112,1,Fiorentina,109,0,STATUS_FULL_TIME,Stadio Olimpico,2021-2022,0,10,27,2021
614832,2021-10-27 18:45:00+00:00,AS Roma at Cagliari,ROMA @ CAG,Cagliari,2925,1,AS Roma,104,2,STATUS_FULL_TIME,Unipol Domus,2021-2022,0,10,27,2021
614827,2021-10-28 18:45:00+00:00,Bologna at Napoli,BOL @ NAP,Napoli,114,3,Bologna,107,0,STATUS_FULL_TIME,Diego Armando Maradona,2021-2022,0,10,28,2021
614819,2021-10-30 13:00:00+00:00,Lazio at Atalanta,LAZ @ ATA,Atalanta,105,2,Lazio,112,2,STATUS_FULL_TIME,New Balance Arena,2021-2022,0,10,30,2021
614818,2021-10-30 16:00:00+00:00,Juventus at Hellas Verona,JUV @ VER,Hellas Verona,119,2,Juventus,111,1,STATUS_FULL_TIME,Stadio Marcantonio Bentegodi,2021-2022,0,10,30,2021
614822,2021-10-30 18:45:00+00:00,Sampdoria at Torino,SAM @ TOR,Torino,239,3,Sampdoria,2734,0,STATUS_FULL_TIME,Olimpico Grande Torino,2021-2022,0,10,30,2021
614824,2021-10-31 11:30:00+00:00,Udinese at Internazionale,UDI @ INT,Internazionale,110,2,Udinese,118,0,STATUS_FULL_TIME,Stadio Giuseppe Meazza,2021-2022,0,10,31,2021
614823,2021-10-31 14:00:00+00:00,Spezia at Fiorentina,SPE @ FIO,Fiorentina,109,3,Spezia,4056,0,STATUS_FULL_TIME,Artemio Franchi,2021-2022,0,10,31,2021
614825,2021-10-31 14:00:00+00:00,Venezia at Genoa,VEN @ GEN,Genoa,3263,0,Venezia,17530,0,STATUS_FULL_TIME,Luigi Ferraris,2021-2022,0,10,31,2021
614817,2021-10-31 14:00:00+00:00,Empoli at Sassuolo,EMP @ SAS,Sassuolo,3997,1,Empoli,2574,2,STATUS_FULL_TIME,Mapei Stadium,2021-2022,0,10,31,2021
614821,2021-10-31 17:00:00+00:00,Napoli at Salernitana,NAP @ SAL,Salernitana,3240,0,Napoli,114,1,STATUS_FULL_TIME,Arechi,2021-2022,0,10,31,2021
614820,2021-10-31 19:45:00+00:00,AC Milan at AS Roma,MIL @ ROMA,AS Roma,104,1,AC Milan,103,2,STATUS_FULL_TIME,Stadio Olimpico,2021-2022,0,10,31,2021
614816,2021-11-01 19:45:00+00:00,Cagliari at Bologna,CAG @ BOL,Bologna,107,2,Cagliari,2925,0,STATUS_FULL_TIME,Renato Dall'Ara,2021-2022,0,11,1,2021
614809,2021-11-05 19:45:00+00:00,Genoa at Empoli,GEN @ EMP,Empoli,2574,2,Genoa,3263,2,STATUS_FULL_TIME,Stadio Carlo Castellani – Computer Gross Arena,2021-2022,0,11,5,2021
614815,2021-11-06 14:00:00+00:00,Torino at Spezia,TOR @ SPE,Spezia,4056,1,Torino,239,0,STATUS_FULL_TIME,Alberto Picco,2021-2022,0,11,6,2021
614808,2021-11-06 17:00:00+00:00,Fiorentina at Juventus,FIO @ JUV,Juventus,111,1,Fiorentina,109,0,STATUS_FULL_TIME,Allianz Stadium,2021-2022,0,11,6,2021
614806,2021-11-06 19:45:00+00:00,Atalanta at Cagliari,ATA @ CAG,Cagliari,2925,1,Atalanta,105,2,STATUS_FULL_TIME,Unipol Domus,2021-2022,0,11,6,2021
614812,2021-11-07 11:30:00+00:00,AS Roma at Venezia,ROMA @ VEN,Venezia,17530,3,AS Roma,104,2,STATUS_FULL_TIME,Pier Luigi Penzo,2021-2022,0,11,7,2021
614807,2021-11-07 14:00:00+00:00,Bologna at Sampdoria,BOL @ SAM,Sampdoria,2734,1,Bologna,107,2,STATUS_FULL_TIME,Luigi Ferraris,2021-2022,0,11,7,2021
614814,2021-11-07 14:00:00+00:00,Sassuolo at Udinese,SAS @ UDI,Udinese,118,3,Sassuolo,3997,2,STATUS_FULL_TIME,Bluenergy Stadium,2021-2022,0,11,7,2021
614813,2021-11-07 17:00:00+00:00,Salernitana at Lazio,SAL @ LAZ,Lazio,112,3,Salernitana,3240,0,STATUS_FULL_TIME,Stadio Olimpico,2021-2022,0,11,7,2021
614810,2021-11-07 17:00:00+00:00,Hellas Verona at Napoli,VER @ NAP,Napoli,114,1,Hellas Verona,119,1,STATUS_FULL_TIME,Diego Armando Maradona,2021-2022,0,11,7,2021
614811,2021-11-07 19:45:00+00:00,Internazionale at AC Milan,INT @ MIL,AC Milan,103,1,Internazionale,110,1,STATUS_FULL_TIME,Stadio Giuseppe Meazza,2021-2022,0,11,7,2021
614803,2021-11-20 14:00:00+00:00,Spezia at Atalanta,SPE @ ATA,Atalanta,105,5,Spezia,4056,2,STATUS_FULL_TIME,New Balance Arena,2021-2022,0,11,20,2021
614798,2021-11-20 17:00:00+00:00,Juventus at Lazio,JUV @ LAZ,Lazio,112,0,Juventus,111,2,STATUS_FULL_TIME,Stadio Olimpico,2021-2022,0,11,20,2021
614799,2021-11-20 19:45:00+00:00,AC Milan at Fiorentina,MIL @ FIO,Fiorentina,109,4,AC Milan,103,3,STATUS_FULL_TIME,Artemio Franchi,2021-2022,0,11,20,2021
614796,2021-11-21 11:30:00+00:00,Cagliari at Sassuolo,CAG @ SAS,Sassuolo,3997,2,Cagliari,2925,2,STATUS_FULL_TIME,Mapei Stadium,2021-2022,0,11,21,2021
614805,2021-11-21 14:00:00+00:00,Venezia at Bologna,VEN @ BOL,Bologna,107,0,Venezia,17530,1,STATUS_FULL_TIME,Renato Dall'Ara,2021-2022,0,11,21,2021
614802,2021-11-21 14:00:00+00:00,Sampdoria at Salernitana,SAM @ SAL,Salernitana,3240,0,Sampdoria,2734,2,STATUS_FULL_TIME,Arechi,2021-2022,0,11,21,2021
614800,2021-11-21 17:00:00+00:00,Napoli at Internazionale,NAP @ INT,Internazionale,110,3,Napoli,114,2,STATUS_FULL_TIME,Stadio Giuseppe Meazza,2021-2022,0,11,21,2021
614801,2021-11-21 19:45:00+00:00,AS Roma at Genoa,ROMA @ GEN,Genoa,3263,0,AS Roma,104,2,STATUS_FULL_TIME,Luigi Ferraris,2021-2022,0,11,21,2021
614797,2021-11-22 17:30:00+00:00,Empoli at Hellas Verona,EMP @ VER,Hellas Verona,119,2,Empoli,2574,1,STATUS_FULL_TIME,Stadio Marcantonio Bentegodi,2021-2022,0,11,22,2021
614804,2021-11-22 19:45:00+00:00,Udinese at Torino,UDI @ TOR,Torino,239,2,Udinese,118,1,STATUS_FULL_TIME,Olimpico Grande Torino,2021-2022,0,11,22,2021
614793,2021-11-26 19:45:00+00:00,Salernitana at Cagliari,SAL @ CAG,Cagliari,2925,1,Salernitana,3240,1,STATUS_FULL_TIME,Unipol Domus,2021-2022,0,11,26,2021
614788,2021-11-27 14:00:00+00:00,Fiorentina at Empoli,FIO @ EMP,Empoli,2574,2,Fiorentina,109,1,STATUS_FULL_TIME,Stadio Carlo Castellani – Computer Gross Arena,2021-2022,0,11,27,2021
614790,2021-11-27 14:00:00+00:00,Hellas Verona at Sampdoria,VER @ SAM,Sampdoria,2734,3,Hellas Verona,119,1,STATUS_FULL_TIME,Luigi Ferraris,2021-2022,0,11,27,2021
614786,2021-11-27 17:00:00+00:00,Atalanta at Juventus,ATA @ JUV,Juventus,111,0,Atalanta,105,1,STATUS_FULL_TIME,Allianz Stadium,2021-2022,0,11,27,2021
614791,2021-11-27 19:45:00+00:00,Internazionale at Venezia,INT @ VEN,Venezia,17530,0,Internazionale,110,2,STATUS_FULL_TIME,Pier Luigi Penzo,2021-2022,0,11,27,2021
614789,2021-11-28 11:30:00+00:00,Genoa at Udinese,GEN @ UDI,Udinese,118,0,Genoa,3263,0,STATUS_FULL_TIME,Bluenergy Stadium,2021-2022,0,11,28,2021
614794,2021-11-28 14:00:00+00:00,Sassuolo at AC Milan,SAS @ MIL,AC Milan,103,1,Sassuolo,3997,3,STATUS_FULL_TIME,Stadio Giuseppe Meazza,2021-2022,0,11,28,2021
614787,2021-11-28 14:00:00+00:00,Bologna at Spezia,BOL @ SPE,Spezia,4056,0,Bologna,107,1,STATUS_FULL_TIME,Alberto Picco,2021-2022,0,11,28,2021
614795,2021-11-28 17:00:00+00:00,Torino at AS Roma,TOR @ ROMA,AS Roma,104,1,Torino,239,0,STATUS_FULL_TIME,Stadio Olimpico,2021-2022,0,11,28,2021
